PM10,NO2,NH3,CO,SO2,O3,Toluene,AQI,AQI_lag_1,PM10_lag_1,City_Aizawl,City_Amaravati,City_Amritsar,City_Bengaluru,City_Chandigarh,City_Chennai,City_Coimbatore,City_Delhi,City_Gurugram,City_Hyderabad,City_Jaipur,City_Kochi,City_Kolkata,City_Patna,City_Shillong,City_Talcher,City_Visakhapatnam,year,month,day_of_week
-0.912350129,0.281885535,2.109003108,-0.154722781,0.287031412,-0.139931652,-0.48235881,-0.175620446,0.450880252,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,0
-0.912350129,0.192339049,2.232822785,-0.099991425,-0.149553004,-0.786757441,-0.449642366,-0.477369769,-0.176722447,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,1
-0.912350129,0.649420793,2.076986129,-0.297025836,0.211926431,-0.27605274,-0.43688299,-0.939749226,-0.478583104,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,2
-0.912350129,0.697334972,2.164048159,0.229271925,0.427801867,-0.152708682,-1.080621867,-0.392309789,-0.941133164,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,3
-0.912350129,0.180389093,2.237874063,-0.46350683,0.380094019,0.045720397,-0.216208693,-0.204844133,-0.39349174,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,4
-0.912350129,0.084150745,2.1075743,0.095213349,0.519871951,-0.529827014,-0.201474152,-0.642833768,-0.205956916,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,5
-0.912350129,-0.166371018,3.098546798,-0.073067941,0.448402763,-0.752208111,-0.259322032,-1.085964391,-0.644108154,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,6
-0.912350129,-0.171426893,2.866161926,-0.086493495,0.246873806,-1.250741156,-0.106792715,-0.916622806,-1.087402277,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,0
-0.912350129,0.01277476,3.015689465,-0.168594616,0.462334981,-1.474570795,-0.650456384,-1.111681075,-0.91799821,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,1
-0.912350129,0.101641606,2.775200251,-0.25347935,0.415742884,-0.092495282,-0.509419916,-1.035733474,-1.11312845,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,2
-0.912350129,0.37299317,2.728824807,-0.25347935,0.45162953,0.229421368,-0.196615977,0.040807978,-1.037152827,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,3
-0.912350129,0.270751358,3.117879,-0.267910859,0.714777288,-0.075674044,-0.277695494,0.401986473,0.039785832,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,4
-0.912350129,0.35679209,2.66246653,-0.386458909,0.697583764,0.622339299,-0.63452119,0.645408382,0.40109759,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,5
-0.912350129,-0.097023409,3.001525412,-0.386458909,0.282221356,0.03544113,-0.573470804,0.162628271,0.644609313,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,6
-0.912350129,0.048430628,2.720639757,-0.341343097,0.705752923,-0.525657921,-0.68738142,-0.548815242,0.161651073,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,0
-0.912350129,0.156147069,2.618213905,-0.224863497,1.008462293,-0.191188901,-0.558836503,-0.871344924,-0.550054938,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,1
-0.912350129,0.04255695,2.943170522,-0.113562514,0.323789517,-0.091982634,-1.134150071,-0.784444923,-0.872703623,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,2
-0.912350129,-0.230397799,3.024359669,-0.495002338,-0.051345797,-0.653296259,-0.942451826,-0.916622806,-0.785771558,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,11,3
-0.912350129,-0.146967113,2.78941421,-0.495002338,0.020779817,0.264213786,-1.113700567,-1.218871354,-0.91799821,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,4
-0.912350129,0.053746904,2.153341575,-0.55920739,0.272554176,0.526112459,-1.300332737,-0.871344924,-1.220358278,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,5
-0.912350129,-0.098218508,2.953209661,-0.59193805,0.650421929,0.120107459,-1.369315308,-0.49493561,-0.872703623,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,6
-0.912350129,-0.075701409,2.981307363,-0.510899914,1.141098143,-0.104337125,-0.970729599,-0.567184111,-0.496155427,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,0
-0.912350129,0.086221018,2.933915828,-0.311711273,0.209398385,0.058697285,-0.725893212,-0.763434709,-0.568430584,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,1
-0.912350129,0.120406454,2.501450844,-0.356291558,0.576247458,0.483885006,-0.827648142,-0.893824431,-0.764753592,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,2
-0.912350129,0.273432461,2.389232782,-0.675686989,0.89977423,0.487651394,-0.462586,0.242721777,-0.895191423,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,3
-0.912350129,0.39630661,2.112609376,-1.640330046,0.633411817,0.706061178,-0.201474152,0.565251459,0.241774131,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,4
-0.912350129,0.455691205,2.117956329,-1.640330046,0.367639051,0.421161151,0.008226502,0.381641157,0.564422815,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,5
-0.912350129,0.191387172,2.32392562,-1.29038573,0.100491436,0.635969433,0.066074382,0.451750774,0.380744767,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,6
-0.912350129,-0.086910141,2.29182824,-1.061658687,-0.237528468,0.903733391,-0.446435454,0.350631993,0.450880252,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,0
-0.912350129,0.074270672,2.06422651,-0.964219939,-0.533733101,-0.01466182,-0.387587762,0.040807978,0.349724162,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,1
-0.912350129,-0.370493322,1.766457556,-1.041865226,-0.008236737,-0.56006607,-0.059831301,-0.442803737,0.039785832,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,2
-0.912350129,-0.202840413,2.202358292,-1.121995579,0.492950706,-0.854091784,0.319403535,-0.662315928,-0.444004319,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,3
-0.912350129,-0.009331494,2.77310791,-0.888910206,0.355078573,-0.056045826,-0.07662488,-0.408965466,-0.663597502,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,4
-0.912350129,0.223357975,2.586153425,-1.247214663,-0.195379565,0.840469961,-0.355204465,-0.219657681,-0.410153563,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,5
-0.912350129,-0.182876616,2.793724418,-1.424553172,-0.072614379,1.217348141,-0.544437301,-0.295845332,-0.220775929,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,6
-0.912350129,-0.03410044,2.982501706,-1.142435365,-0.078747577,1.170363016,-0.358100529,-0.375824942,-0.296991691,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,0
-0.912350129,0.17413047,2.451961448,-1.142435365,1.195430085,1.049725575,-0.291053879,-0.477369769,-0.37700081,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,1
-0.912350129,0.267167742,2.957445247,-1.142435365,0.302557194,0.282876986,-0.160995486,-0.722220694,-0.478583104,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,2
-0.912350129,-0.022782012,2.328320505,-0.90752635,0.213188839,-0.146305917,-0.24642496,-0.442803737,-0.723524371,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,3
-0.912350129,0.099084454,2.763165835,-1.101721299,0.507507471,-0.199452528,-0.310096529,-0.190165871,-0.444004319,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,4
-0.912350129,0.12492933,2.913918553,-1.31225364,0.495039015,-0.174803338,-0.140283449,-0.512695553,-0.191273238,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,5
-0.912350129,0.106231568,2.866601387,-1.101721299,0.719268956,-0.155920831,-0.117817836,-0.623584933,-0.513921923,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,6
-0.912350129,-0.026732018,2.770773388,-0.983406698,-0.04082483,-0.209432237,-0.13801138,-0.530653936,-0.624852217,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,0
-0.912350129,0.16977947,2.287510072,-1.002741619,0.632461064,0.360803956,-0.196615977,-0.132757679,-0.531886931,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,1
-0.912350129,0.10266303,2.795966931,-1.401686713,0.478249609,0.993678361,-0.238774862,0.662690898,-0.133843865,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,2
-0.912350129,0.299499979,2.497059297,-1.424553172,0.291825915,0.401323398,-0.080872902,0.297582342,0.661898206,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,3
-0.912350129,0.327185434,2.581228355,-1.142435365,0.377837248,0.28878249,0.148871458,-0.408965466,0.296654937,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,4
-0.912350129,-0.076876635,2.421371482,-1.022227008,-0.037832501,-0.525657921,0.058816601,-0.204844133,-0.410153563,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,5
-0.912350129,-0.70961148,2.422913717,-1.247214663,-0.428933615,-0.102270627,-0.041307153,-0.742695601,-0.205956916,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017,12,6
-0.912350129,-0.574897118,2.38718206,-1.566318948,-0.554764639,0.001274519,-0.133484445,-0.512695553,-0.744006833,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,0
-0.912350129,-0.465000086,2.468444727,-1.640330046,-0.144725983,-0.706614366,0.085735473,-0.425795552,-0.513921923,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,1
-0.912350129,-0.259243678,2.645603096,-1.640330046,0.448402763,-0.119409082,-0.10242036,-0.24970077,-0.426989858,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,2
-0.912350129,-0.200246767,2.319303666,-1.640330046,0.334292738,0.46281697,-0.089429827,0.645408382,-0.250830104,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,3
-0.912350129,-0.281143011,2.552786734,-1.640330046,0.798726041,0.118338364,-0.113391501,0.574357764,0.644609313,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,4
-0.912350129,-0.251802013,1.869527212,-1.640330046,1.618230251,0.54430523,-0.009291926,0.401986473,0.57353248,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,5
-0.912350129,-0.414184182,1.852078546,-1.640330046,0.89021354,0.774002181,0.017813022,0.162628271,0.40109759,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,6
-0.912350129,-0.37791998,2.125765597,-1.640330046,0.605589416,0.734546812,-0.158670372,0.015295402,0.161651073,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,0
-0.912350129,-0.541427981,2.16588977,-0.815799615,1.0972646,0.784046051,-0.231189505,-0.023749235,0.014263843,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,1
-0.912350129,-0.473804156,2.300274392,0.276294149,0.199242875,-0.590231412,0.07685204,-0.392309789,-0.024795199,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,2
-0.912350129,-0.23771495,1.360531395,0.018947762,0.307301833,-0.107960686,-0.089429827,0.601371148,-0.39349174,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,3
-0.912350129,-0.253151809,1.879586623,0.070048716,0.42670964,0.145082455,0.008226502,0.381641157,0.600555831,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,4
-0.912350129,-0.076288886,1.995571085,0.367769523,1.029712105,-0.467863695,0.147222274,1.186206246,0.380744767,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,5
-0.912350129,-0.475411462,1.807391135,0.006007889,1.116601418,-0.004017914,-0.23623927,0.833750558,1.185606713,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,6
-0.912350129,-0.799732913,1.878870957,-0.046430883,0.553352027,0.478044671,-0.443239974,0.286759011,0.833020981,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,0
-0.912350129,-0.827002511,1.788761603,-0.033217872,0.398025588,0.554458402,-0.304614365,0.13899169,0.285827613,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,1
-0.912350129,-0.315424416,1.740155432,-0.127207561,1.471277738,0.223676617,-0.055681613,0.432029563,0.138005771,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,2
-0.912350129,-0.068672756,1.636802984,-0.224863497,1.285662515,0.612657754,-0.120039228,0.078333227,0.431151765,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,3
-0.912350129,-0.092254208,1.82893482,-0.401679989,1.644413313,0.849263127,-0.149429764,0.461521372,0.077324927,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,4
-0.912350129,0.026940541,1.829148265,-0.341343097,1.832816982,0.813761798,-0.115601936,0.208883506,0.460654455,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,5
-0.912350129,-0.086317739,1.775988816,-0.46350683,1.819637353,0.963584348,-0.13801138,0.61027565,0.207923375,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,6
-0.912350129,-0.090470357,1.748645809,-0.341343097,0.544295815,0.46733294,-0.201474152,0.490481768,0.609463618,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,0
-0.912350129,-0.129079156,1.847990447,-0.432402581,0.10457039,0.391483372,-0.106792715,0.308333275,0.489625537,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,1
-0.912350129,-0.037515698,1.651801813,-0.311711273,0.425616607,0.008460096,-0.233710831,0.461521372,0.307409837,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,2
-0.912350129,-0.05588689,1.783669221,-0.033217872,0.066056573,0.357811879,-0.194196728,0.671262964,0.460654455,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,3
-0.912350129,-0.179685787,1.93906511,-0.127207561,-0.413448372,0.81974014,-0.293749613,0.537618827,0.670473435,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,4
-0.912350129,-0.121750189,1.747158713,-0.046430883,-0.309356619,0.477356004,-0.23623927,0.432029563,0.536779988,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,5
-0.912350129,-0.223122494,1.945072154,-0.196570995,-0.4096022,0.863799478,-0.462586,0.471232934,0.431151765,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,6
-0.912350129,-0.193785692,1.863947061,-0.140927375,-0.15439579,0.950773615,-0.275047542,0.3713711,0.4703696,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,0
-0.912350129,0.005632276,1.973333064,-0.182543732,0.360801075,0.828661117,-0.349440258,0.297582342,0.370470921,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,1
-0.912350129,0.094468586,1.705563578,-0.086493495,0.869284765,0.75511978,-0.165663888,0.412063362,0.296654937,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,1,2
-0.912350129,0.009483211,1.563342493,-0.182543732,0.611388766,0.38341528,-0.009291926,0.15085343,0.411178197,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,2,3
-0.912350129,-0.145725354,1.706393556,0.031821106,-0.101975706,0.65160736,0.000482773,0.490481768,0.149871888,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,2,4
-0.912350129,-0.040368767,1.508494598,-0.127207561,-0.36980854,0.149419474,-0.041307153,0.461521372,0.489625537,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,2,5
-0.912350129,-0.264002049,1.860523811,-0.239130544,-0.630817133,0.489360119,-0.584605495,0.002385626,0.460654455,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,2,6
-0.912350129,-0.099414731,1.882444914,-0.182543732,-0.425047116,0.26860362,-0.23623927,-0.702003339,0.001349304,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,2,0
-0.912350129,0.078440059,1.717599671,0.031821106,-0.156013574,-0.494091814,-0.23623927,-0.425795552,-0.703299557,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,2,1
-0.912350129,-0.14200733,1.97587724,0.018947762,-0.521255901,-0.728030566,-0.475719291,-0.722220694,-0.426989858,-0.914048406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018,2,2
